state,slug,title,type,rating,minPrice
Tamil Nadu,vedapureeswarar-temple-thiruverkadu,"Vedapureeswarar Temple, Thiruverkadu",spiritual,4.2,900
Tamil Nadu,vedagiriswarar-temple,"Vedagiriswarar temple",spiritual,4.5,900
Tamil Nadu,apatsahayesvarar-temple-alangudi,"Apatsahayesvarar Temple, Alangudi",spiritual,4.8,900
Tamil Nadu,chenraya-perumal-temple,"Chenraya Perumal Temple",spiritual,4.6,900
Tamil Nadu,padikasu-nathar-temple,"Padikasu Nathar Temple",spiritual,4.7,900
Tamil Nadu,pasupatiswarar-temple,"Pasupatiswarar Temple",spiritual,4.6,900
Tamil Nadu,thiruvali-thirunagari,"Thiruvali-Thirunagari",spiritual,4.8,900
Tamil Nadu,thiruvanthipuram-temple,"Thiruvanthipuram temple",spiritual,4.2,900
Tamil Nadu,thirukumaresar-temple,"Thirukumaresar temple",spiritual,4.6,900
Tamil Nadu,tirutalinathar-temple,"Tirutalinathar Temple",spiritual,4.8,900
Tamil Nadu,sudarkozhundeeswarar-temple-pennadam,"Sudarkozhundeeswarar Temple, Pennadam",spiritual,4.2,900
Tamil Nadu,avanibhajana-pallaveshwaram-temple,"Avanibhajana Pallaveshwaram temple",spiritual,4.2,900
Tamil Nadu,nithyakalyana-perumal-temple,"Nithyakalyana Perumal temple",spiritual,4.2,900
Tamil Nadu,arasaleeswarar-temple,"Arasaleeswarar temple",spiritual,4.2,900
Tamil Nadu,nehanurpatti,"Nehanurpatti",spiritual,4.6,900
Tamil Nadu,vilwanatheswarar-temple,"Vilwanatheswarar temple",spiritual,4.4,900
Tamil Nadu,innambur-ezhutharinathar-temple,"Innambur Ezhutharinathar Temple",spiritual,4.3,900
Tamil Nadu,sakshinatheswarar-temple-thiruppurambiyam,"Sakshinatheswarar Temple, Thiruppurambiyam.",spiritual,4.5,900
Tamil Nadu,amirthakadeswarar-temple,"Amirthakadeswarar Temple",spiritual,4.5,900
Tamil Nadu,thirumalapadi-siva-temple,"Thirumalapadi Siva Temple",spiritual,4.7,900
Tamil Nadu,abirameswarar-temple,"Abirameswarar temple",spiritual,4.5,900
Tamil Nadu,marundeeswarar-temple-t-edayar,"Marundeeswarar Temple, T. Edayar",spiritual,4.3,900
Tamil Nadu,sivalokanathar-temple-gramam,"Sivalokanathar temple, Gramam",spiritual,4.6,900
Tamil Nadu,chandramouleeswar-temple-thiruvakkarai,"Chandramouleeswar temple, Thiruvakkarai",spiritual,4.3,900
Tamil Nadu,bhaktajaneswarar-temple,"Bhaktajaneswarar temple",spiritual,4.2,900
Tamil Nadu,kasi-viswanathar-temple-kumbakonam,"Kasi Viswanathar Temple, Kumbakonam",spiritual,4.4,900
Tamil Nadu,sangameswarar-temple,"Sangameswarar Temple",spiritual,4.3,900
Tamil Nadu,sri-vadaranyeswarar-temple,"Sri Vadaranyeswarar Temple",spiritual,4.1,900
Tamil Nadu,ninra-narayana-perumal-temple,"Ninra Narayana Perumal temple",spiritual,4.6,900
Tamil Nadu,kazheesirama-vinnagaram,"Kazheesirama Vinnagaram",spiritual,4.2,900
Tamil Nadu,bhu-varaha-swamy-temple,"Bhu Varaha Swamy temple",spiritual,4.2,900
Tamil Nadu,makara-nedunkuzhai-kannan-temple,"Makara Nedunkuzhai Kannan Temple",spiritual,4.5,900
Tamil Nadu,adhirangam-ranganathaswamy-temple,"Adhirangam Ranganathaswamy temple",spiritual,4.2,900
Tamil Nadu,katary-falls,"Katary Falls",heritage,4.8,900
Tamil Nadu,chitrangudi-bird-sanctuary,"Chitrangudi Bird Sanctuary",wildlife,4.4,2500
Tamil Nadu,vallanadu-wildlife-sanctuary,"Vallanadu Wildlife Sanctuary",wildlife,4.7,2500
Tamil Nadu,vellode-birds-sanctuary,"Vellode Birds Sanctuary",wildlife,4.5,2500
Tamil Nadu,fort-vijf-sinnen,"Fort Vijf Sinnen",heritage,4.5,900
Tamil Nadu,sankagiri-fort,"Sankagiri Fort",heritage,4.3,900
Tamil Nadu,thiruppunavayil,"Thiruppunavayil",spiritual,4.5,900
Tamil Nadu,vriddhagiriswarar-temple-vriddhachalam,"Vriddhagiriswarar Temple, Vriddhachalam",spiritual,4.4,900
Tamil Nadu,thiruchuzhial,"Thiruchuzhial",spiritual,4.4,900
Tamil Nadu,achalpuram-shivalokathyagar-temple,"Achalpuram Shivalokathyagar Temple",spiritual,4.5,900
Tamil Nadu,tirunellikka-nellivananathar-temple,"Tirunellikka Nellivananathar Temple",spiritual,4.2,900
Tamil Nadu,tiruppaatrurai-adhimooleswarar-temple,"Tiruppaatrurai Adhimooleswarar Temple",spiritual,4.5,900
Tamil Nadu,dandeeswarar-temple,"Dandeeswarar Temple",spiritual,4.8,900
Tamil Nadu,koothanur-maha-saraswathi-temple,"Koothanur Maha Saraswathi Temple",spiritual,4.1,900
Tamil Nadu,mondaicaud-bhagavathi-temple,"Mondaicaud Bhagavathi Temple",spiritual,4.4,900
Tamil Nadu,mudikondan-kothandaramar-temple,"Mudikondan Kothandaramar Temple",spiritual,4.5,900
Tamil Nadu,nagannathaswamy-temple-keezhaperumpallam,"Nagannathaswamy Temple, Keezhaperumpallam",spiritual,4.3,900
Tamil Nadu,narasingam-yoga-narasimha-perumal-temple,"Narasingam Yoga Narasimha Perumal Temple",spiritual,4.3,900
Tamil Nadu,paampuranathar-temple-thirupampuram,"Paampuranathar Temple, Thirupampuram",spiritual,4.4,900
Tamil Nadu,edaganathar-temple,"Edaganathar temple",spiritual,4.6,900
Tamil Nadu,vandiyur-mariamman-temple,"Vandiyur Mariamman Temple",spiritual,4.1,900
Tamil Nadu,agnipureeswarar-temple-thirupugalur,"Agnipureeswarar Temple, Thirupugalur",spiritual,4.3,900
Tamil Nadu,someswarar-temple-pazhayarai,"Someswarar Temple, Pazhayarai",spiritual,4.1,900
Tamil Nadu,sri-venkatesa-perumal-temple-melathiruppathi-mondipalayam,"Sri Venkatesa Perumal Temple (Melathiruppathi) – Mondipalayam",spiritual,4.4,900
Tamil Nadu,keezhvelur-kediliappar-temple,"Keezhvelur Kediliappar Temple",spiritual,4.4,900
Tamil Nadu,swamithope-pathi,"Swamithope Pathi",spiritual,4.7,900
Tamil Nadu,ithiyapuram-kaavu,"Ithiyapuram kaavu",spiritual,4.4,900
Tamil Nadu,thanthondreeswarar-temple,"Thanthondreeswarar Temple",spiritual,4.2,900
Tamil Nadu,amritaghateswarar-abirami-temple-thirukkadaiyur,"Amritaghateswarar-Abirami Temple,Thirukkadaiyur",spiritual,4.3,900
Tamil Nadu,swetharanyeswarar-temple,"Swetharanyeswarar Temple",spiritual,4.6,900
Tamil Nadu,agastheeswarar-temple,"Agastheeswarar Temple",spiritual,4.7,900
Tamil Nadu,soundararajaperumal-temple-thadikombu,"Soundararajaperumal Temple, Thadikombu",spiritual,4.8,900
Tamil Nadu,vallakottai-subramaniyaswami-temple,"Vallakottai Subramaniyaswami temple",spiritual,4.2,900
Tamil Nadu,adikesava-perumal-temple-sriperumpudur,"Adikesava Perumal temple, Sriperumpudur",spiritual,4.4,900
Tamil Nadu,sowmya-narayana-perumal-temple,"Sowmya Narayana Perumal temple",spiritual,4.1,900
Tamil Nadu,chakravageswarar-temple,"Chakravageswarar Temple",spiritual,4.5,900
Tamil Nadu,piranmalai-kodunkundreeswar-temple,"Piranmalai Kodunkundreeswar Temple",spiritual,4.7,900
Tamil Nadu,punnainallur-mariamman,"Punnainallur Mariamman",spiritual,4.6,900
Tamil Nadu,bhaktavatsala-perumal-temple,"Bhaktavatsala Perumal Temple",spiritual,4.5,900
Tamil Nadu,tirucherai-saranathan-temple,"Tirucherai Saranathan Temple",spiritual,4.7,900
Tamil Nadu,valisvara-temple,"Valisvara Temple",spiritual,4.7,900
Tamil Nadu,suyambulingaswamy-temple-uvari,"Suyambulingaswamy Temple, Uvari",spiritual,4.6,900
Tamil Nadu,anjaneya-temple-nanganallur,"Anjaneya Temple, Nanganallur",spiritual,4.7,900
Tamil Nadu,jakath-rakshaka-perumal-temple-thirukkoodaloor,"Jakath Rakshaka Perumal Temple, Thirukkoodaloor.",spiritual,4.5,900
Tamil Nadu,mel-sithamur-jain-math,"Mel Sithamur Jain Math",spiritual,4.6,900
Tamil Nadu,oondreswarar-temple,"Oondreswarar Temple",spiritual,4.2,900
Tamil Nadu,choleesvarar-temple-mulanur,"Choleesvarar Temple, Mulanur",spiritual,4.3,900
Tamil Nadu,uthanda-velayudhasamy-temple-uthiyur,"Uthanda VelayudhaSamy Temple, Uthiyur",spiritual,4.5,900
Tamil Nadu,bannari-amman-temple,"Bannari Amman Temple",spiritual,4.2,900
Tamil Nadu,kaliyuga-varadaraja-perumal-temple,"Kaliyuga Varadaraja Perumal Temple",spiritual,4.5,900
Tamil Nadu,palaivananathar-temple,"Palaivananathar Temple",spiritual,4.1,900
Tamil Nadu,parimala-ranganatha-perumal-temple,"Parimala Ranganatha Perumal Temple",spiritual,4.7,900
Tamil Nadu,venjamakoodal,"Venjamakoodal",spiritual,4.7,900
Tamil Nadu,kolanjiappar-temple,"Kolanjiappar Temple",spiritual,4.4,900
Tamil Nadu,akshayapureeswarar-temple,"Akshayapureeswarar Temple",spiritual,4.8,900
Tamil Nadu,ranganathaswamy-temple-karamadai,"Ranganathaswamy Temple, Karamadai",spiritual,4.2,900
Tamil Nadu,narthana-vallabeswarar-temple,"Narthana Vallabeswarar temple",spiritual,4.7,900
Tamil Nadu,basilica-of-our-lady-of-the-holy-rosary-karumathampatti,"Basilica of Our Lady of the Holy Rosary, Karumathampatti",spiritual,4.3,900
Tamil Nadu,dalavanur,"Dalavanur",spiritual,4.7,900
Tamil Nadu,thirumarperu,"Thirumarperu",spiritual,4.5,900
Tamil Nadu,ardhanareeswarar-temple,"Ardhanareeswarar Temple",spiritual,4.6,900
Tamil Nadu,navapashanam-temple,"Navapashanam temple",spiritual,4.7,900
Tamil Nadu,sivasailam-temple,"Sivasailam Temple",spiritual,4.8,900
Tamil Nadu,kripapureeswarar-temple,"Kripapureeswarar Temple",spiritual,4.6,900
Tamil Nadu,netroddharakaswami-temple,"Netroddharakaswami Temple",spiritual,4.4,900
Tamil Nadu,kola-valvill-ramar-temple-tiruvelliyangudi,"Kola Valvill Ramar Temple, Tiruvelliyangudi",spiritual,4.3,900
Tamil Nadu,prasanna-venkatachalapathy-temple,"Prasanna Venkatachalapathy Temple",spiritual,4.3,900
Tamil Nadu,jagannath-temple-chennai,"Jagannath Temple, Chennai",spiritual,4.8,900
Tamil Nadu,udayamarthandapuram-bird-sanctuary,"Udayamarthandapuram Bird Sanctuary",wildlife,4.7,2500
Tamil Nadu,kodaikanal-wildlife-sanctuary,"Kodaikanal Wildlife Sanctuary",wildlife,4.8,2500
Tamil Nadu,vettangudi-bird-sanctuary,"Vettangudi Bird Sanctuary",wildlife,4.3,2500
Tamil Nadu,kalhatty-falls,"Kalhatty Falls",heritage,4.3,900
Tamil Nadu,dash-n-splash,"Dash n Splash",heritage,4.3,900
Tamil Nadu,kurumbapatti-zoological-park,"Kurumbapatti Zoological Park",wildlife,4.6,2500
Tamil Nadu,ranjankudi-fort,"Ranjankudi Fort",heritage,4.7,900
Tamil Nadu,kokarneswarar-temple-thirukokarnam,"Kokarneswarar Temple, Thirukokarnam",spiritual,4.4,900
Tamil Nadu,thiruppudaimarudur,"Thiruppudaimarudur",spiritual,4.3,900
Tamil Nadu,anniyur-agnipureeswarar-temple,"Anniyur Agnipureeswarar Temple",spiritual,4.4,900
Tamil Nadu,aakkoor-thanthondreeswarar-temple,"Aakkoor Thanthondreeswarar Temple",spiritual,4.2,900
Tamil Nadu,anniyur-abathsahayeswarar-temple,"Anniyur Abathsahayeswarar Temple",spiritual,4.5,900
Tamil Nadu,korukkai-veeratteswarar-temple,"Korukkai Veeratteswarar Temple",spiritual,4.6,900
Tamil Nadu,tirundudevankudi-karkadeswarar-temple,"Tirundudevankudi Karkadeswarar Temple",spiritual,4.3,900
Tamil Nadu,tirunedunkulam-nedungalanathar-temple,"Tirunedunkulam Nedungalanathar Temple",spiritual,4.4,900
Tamil Nadu,tirupandurai-sivanandeswarar-temple,"Tirupandurai Sivanandeswarar Temple",spiritual,4.6,900
Tamil Nadu,tirupalli-mukkudal-tirunethranathar-temple,"Tirupalli Mukkudal Tirunethranathar Temple",spiritual,4.5,900
Tamil Nadu,tirumanancheri-udhvaganathar-temple,"Tirumanancheri Udhvaganathar Temple",spiritual,4.8,900
Tamil Nadu,thiruvattathurai-theerthapureeswarar-temple,"Thiruvattathurai Theerthapureeswarar Temple",spiritual,4.4,900
Tamil Nadu,tiruvalaputhur-manickavannar-temple,"Tiruvalaputhur Manickavannar Temple",spiritual,4.3,900
Tamil Nadu,tiruvirkudi-veerataneswarar-temple,"Tiruvirkudi Veerataneswarar Temple",spiritual,4.1,900
Tamil Nadu,uchira-vaneswarar-temple,"Uchira Vaneswarar Temple",spiritual,4.2,900
Tamil Nadu,arulmigu-prasanna-venkatesa-perumal-temple,"Arulmigu Prasanna Venkatesa Perumal Temple",spiritual,4.5,900
Tamil Nadu,kuzhanthai-velappar-temple,"Kuzhanthai Velappar temple",spiritual,4.3,900
Tamil Nadu,twin-temples-keezhaiyur,"Twin Temples, Keezhaiyur",spiritual,4.8,900
Tamil Nadu,masilamaniswara-temple-thirumullaivoyal,"Masilamaniswara Temple, Thirumullaivoyal",spiritual,4.2,900
Tamil Nadu,venni-karumbeswarar-temple,"Venni Karumbeswarar Temple",spiritual,4.4,900
Tamil Nadu,piramanoor-kailasha-nathar-temple,"Piramanoor Kailasha Nathar Temple",spiritual,4.7,900
Tamil Nadu,shri-pathirakali-mariamman-temple,"Shri Pathirakali Mariamman Temple",spiritual,4.3,900
Tamil Nadu,chennai-om-sri-skandhashramam,"Chennai Om Sri Skandhashramam",spiritual,4.4,900
Tamil Nadu,betrayaswamy-temple,"Betrayaswamy Temple",spiritual,4.3,900
Tamil Nadu,ashtamsa-varadha-anjaneyar-temple,"Ashtamsa Varadha Anjaneyar Temple",spiritual,4.5,900
Tamil Nadu,pratyangira-temple-hosur,"Pratyangira temple, Hosur",spiritual,4.4,900
Tamil Nadu,kamakshi-amman-temple-mangadu,"Kamakshi Amman Temple, Mangadu",spiritual,4.5,900
Tamil Nadu,kamakshi-amman-temple-saidapet,"Kamakshi Amman Temple, Saidapet",spiritual,4.3,900
Tamil Nadu,rathnagiriswarar-temple-thirumarugal,"Rathnagiriswarar Temple,Thirumarugal",spiritual,4.7,900
Tamil Nadu,ravishwarar-temple,"Ravishwarar Temple",spiritual,4.3,900
Tamil Nadu,sri-navaladi-karuppannaswami-temple-mohanur,"Sri Navaladi Karuppannaswami Temple – Mohanur",spiritual,4.7,900
Tamil Nadu,kaichinam-kaichineswarar-temple,"Kaichinam Kaichineswarar Temple",spiritual,4.3,900
Tamil Nadu,kodi-kuzhagar-temple,"Kodi Kuzhagar Temple",spiritual,4.5,900
Tamil Nadu,varadaraja-perumal-temple-shoolagiri,"Varadaraja Perumal Temple, Shoolagiri",spiritual,4.3,900
Tamil Nadu,pallikonda-perumal-temple-malayadippatti,"Pallikonda Perumal Temple, Malayadippatti",spiritual,4.3,900
Tamil Nadu,ekambaranathar-temple-tiruvekambathur,"Ekambaranathar Temple, Tiruvekambathur",spiritual,4.7,900
Tamil Nadu,kundrathur-murugan-temple,"Kundrathur Murugan Temple",spiritual,4.7,900
Tamil Nadu,pachaimalai-subramanya-swamy-temple,"Pachaimalai Subramanya Swamy Temple",spiritual,4.2,900
Tamil Nadu,kanthaswamy-temple-cheyyur,"Kanthaswamy Temple, Cheyyur",spiritual,4.3,900
Tamil Nadu,vijayaraghava-perumal-temple,"Vijayaraghava Perumal temple",spiritual,4.4,900
Tamil Nadu,cherugudi-sukshmapureeswarar-temple,"Cherugudi Sukshmapureeswarar Temple",spiritual,4.4,900
Tamil Nadu,tirumeeyachur-mehanadhar-temple,"Tirumeeyachur Mehanadhar Temple",spiritual,4.7,900
Tamil Nadu,sathya-vageeswarar-temple-kalakkad,"Sathya Vageeswarar Temple, Kalakkad",spiritual,4.7,900
Tamil Nadu,vaithya-lingam-temple,"Vaithya lingam temple",spiritual,4.7,900
Tamil Nadu,vanniappar-temple,"Vanniappar Temple",spiritual,4.2,900
Tamil Nadu,our-lady-of-snows,"Our Lady of Snows",hill_station,4.2,1200
Tamil Nadu,arjuneswarar,"Arjuneswarar",spiritual,4.3,900
Tamil Nadu,vishamangalesvarar-temple-thudaiyur,"Vishamangalesvarar Temple, Thudaiyur",spiritual,4.3,900
Tamil Nadu,sukreeswarar-temple,"Sukreeswarar temple",spiritual,4.5,900
Tamil Nadu,agasteeswarar-temple-kolapakkam,"Agasteeswarar Temple, Kolapakkam",spiritual,4.7,900
Tamil Nadu,badhri-narayanan-temple,"Badhri Narayanan temple",spiritual,4.2,900
Tamil Nadu,brahmapureeswarar-temple,"Brahmapureeswarar Temple",spiritual,4.8,900
Tamil Nadu,ganga-jadadisvarar-temple,"Ganga Jadadisvarar Temple",spiritual,4.5,900
Tamil Nadu,garbharakshambigai-temple,"Garbharakshambigai temple",spiritual,4.4,900
Tamil Nadu,kalahastiswamy-temple-uthamapalayam,"Kalahastiswamy Temple, Uthamapalayam",spiritual,4.7,900
Tamil Nadu,tirusoolanathar-temple,"Tirusoolanathar Temple",spiritual,4.1,900
Tamil Nadu,semponarkoil-swarnapureeswarar-temple,"Semponarkoil Swarnapureeswarar Temple",spiritual,4.1,900
Tamil Nadu,vilamal-pathanchali-manoharar-temple,"Vilamal Pathanchali Manoharar Temple",spiritual,4.3,900
Tamil Nadu,tirunaarayur-soundaryeswarar-temple,"Tirunaarayur Soundaryeswarar Temple",spiritual,4.6,900
Tamil Nadu,egowri-amman-temple-vallam,"Egowri Amman Temple, Vallam",spiritual,4.6,900
Tamil Nadu,st-antony-s-church-chemmanvilai,"St. Antony's Church, Chemmanvilai",spiritual,4.6,900
Tamil Nadu,christ-church-salem,"Christ Church, Salem",spiritual,4.3,900
Tamil Nadu,ringeltaube-vethamonikam-memorial-church-mylaudy,"Ringeltaube Vethamonikam Memorial Church, Mylaudy",spiritual,4.2,900
Tamil Nadu,st-mary-s-basilica,"St. Mary's Basilica",spiritual,4.7,900
Tamil Nadu,balasubramaniyaswamy-temple,"Balasubramaniyaswamy Temple",spiritual,4.2,900
Tamil Nadu,st-joseph-shrine-panagudi,"St. Joseph Shrine, Panagudi",spiritual,4.5,900
Tamil Nadu,jain-temple-mettupudur,"Jain temple, Mettupudur",spiritual,4.1,900
Tamil Nadu,poondi-arugar-temple,"Poondi Arugar Temple",spiritual,4.3,900
Tamil Nadu,irumbai-mahaleswarar-temple,"Irumbai Mahaleswarar Temple",spiritual,4.6,900
Tamil Nadu,kothandaramaswami-temple-nandambakkam,"Kothandaramaswami Temple, Nandambakkam",spiritual,4.5,900
Tamil Nadu,holy-trinity-cathedral-palayamkottai,"Holy Trinity Cathedral, Palayamkottai",spiritual,4.3,900
Tamil Nadu,koranganatha-temple,"Koranganatha Temple",spiritual,4.3,900
Tamil Nadu,rajagopala-perumal-temple,"Rajagopala Perumal Temple",spiritual,4.2,900
Tamil Nadu,othandeeswarar-temple,"Othandeeswarar temple",spiritual,4.7,900
Tamil Nadu,parthasarathy-temple-parthivapuram,"Parthasarathy temple, Parthivapuram",spiritual,4.1,900
Tamil Nadu,kodandaramaswamy-temple-ayodhyapatinam,"Kodandaramaswamy Temple, Ayodhyapatinam",spiritual,4.2,900
Tamil Nadu,cauvery-north-wildlife-sanctuary,"Cauvery North Wildlife Sanctuary",wildlife,4.7,2500
Tamil Nadu,kallaperambur-lake-bird-sanctuary,"Kallaperambur Lake Bird Sanctuary",wildlife,4.4,2500
Tamil Nadu,melaselvanur-kilaselvanur-bird-sanctuary,"Melaselvanur-Kilaselvanur Bird Sanctuary",wildlife,4.3,2500
Tamil Nadu,gangaikondan-spotted-deer-sanctuary,"Gangaikondan Spotted Deer Sanctuary",wildlife,4.5,2500
Tamil Nadu,kazhuveli-bird-sanctuary,"Kazhuveli Bird Sanctuary",wildlife,4.6,2500
Tamil Nadu,nanjarayan-tank-bird-sanctuary,"Nanjarayan Tank Bird Sanctuary",wildlife,4.5,2500
Tamil Nadu,sakkarakottai-bird-sanctuary,"Sakkarakottai Bird Sanctuary",wildlife,4.3,2500
Tamil Nadu,frog-hill-view-point,"Frog Hill View Point",heritage,4.4,900
Tamil Nadu,droog-fort,"Droog Fort",heritage,4.4,900
Tamil Nadu,anchettidurgam,"Anchettidurgam",heritage,4.4,900
Tamil Nadu,tangrakottai,"Tangrakottai",heritage,4.1,900
Tamil Nadu,sivaganga-palace,"Sivaganga Palace",heritage,4.5,900
Tamil Nadu,vanmeekanathar-temple-tiruvetriyur,"Vanmeekanathar Temple, Tiruvetriyur",spiritual,4.8,900
Tamil Nadu,thiruthaleeshwarar-temple,"Thiruthaleeshwarar Temple",spiritual,4.2,900
Tamil Nadu,velveeswarar-temple,"Velveeswarar Temple",spiritual,4.3,900
Tamil Nadu,aridwaramangalam-padaleswarar-temple,"Aridwaramangalam Padaleswarar Temple",spiritual,4.3,900
Tamil Nadu,pereyil-jagadeeswarar-temple,"Pereyil Jagadeeswarar Temple",spiritual,4.5,900
Tamil Nadu,omampuliyur-thuyartheertanathar-temple,"Omampuliyur Thuyartheertanathar Temple",spiritual,4.7,900
Tamil Nadu,thiruengoimalai-maragadachaleswarar-temple,"Thiruengoimalai Maragadachaleswarar Temple",spiritual,4.5,900
Tamil Nadu,siruvapuri-sri-balasubrahmanyam-temple,"Siruvapuri Sri Balasubrahmanyam temple",spiritual,4.5,900
Tamil Nadu,kosavalasu-bhagavan-temple,"Kosavalasu Bhagavan Temple",spiritual,4.5,900
Tamil Nadu,manikarnikeswarar-temple,"Manikarnikeswarar Temple",spiritual,4.2,900
Tamil Nadu,kothandarama-temple-thillaivilagam,"Kothandarama Temple, Thillaivilagam",spiritual,4.2,900
Tamil Nadu,natadreeswarar-temple,"Natadreeswarar Temple",spiritual,4.2,900
Tamil Nadu,agastheesvarar-temple-kuzhaiyur,"Agastheesvarar Temple, Kuzhaiyur",spiritual,4.2,900
Tamil Nadu,soundareswararswamy-temple-thiruppanaiyur,"Soundareswararswamy Temple, Thiruppanaiyur",spiritual,4.2,900
Tamil Nadu,karpaganatharkulam-karpaganathar-temple,"Karpaganatharkulam Karpaganathar Temple",spiritual,4.5,900
Tamil Nadu,kottur-kozhundeeswarar-temple,"Kottur Kozhundeeswarar Temple",spiritual,4.2,900
Tamil Nadu,kanattampuliyur-pathanchalinathar-temple,"Kanattampuliyur Pathanchalinathar Temple",spiritual,4.6,900
Tamil Nadu,sivankoil-raja-raja-choleshwar-mahadevar-temple,"Sivankoil (Raja Raja Choleshwar Mahadevar Temple)",spiritual,4.2,900
Tamil Nadu,sri-perungaraiyadi-meenda-ayyanar-temple,"Sri Perungaraiyadi Meenda Ayyanar Temple",spiritual,4.2,900
Tamil Nadu,alavaimalai-subrayar-murugan-temple,"Alavaimalai Subrayar Murugan Temple",spiritual,4.4,900
Tamil Nadu,thandayuthapani-temples-chettikulam,"Thandayuthapani Temples, Chettikulam",spiritual,4.2,900
Tamil Nadu,therazhundur-vedapureeswarar-temple,"Therazhundur Vedapureeswarar Temple",spiritual,4.1,900
Tamil Nadu,pariyur-kondathu-kaliamman,"Pariyur Kondathu Kaliamman",spiritual,4.5,900
Tamil Nadu,ambal-brahmapureeswarar-temple,"Ambal Brahmapureeswarar Temple",spiritual,4.7,900
Tamil Nadu,karapuranathar-temple,"Karapuranathar Temple",spiritual,4.6,900
Tamil Nadu,prasanna-venkatachalapathi-temple-thuraiyur,"Prasanna Venkatachalapathi Temple, Thuraiyur",spiritual,4.6,900
Tamil Nadu,singamadai-ayyanar-temple-nalli,"Singamadai Ayyanar Temple, Nalli",spiritual,4.2,900
Tamil Nadu,paridiniyamam-parithiappar-temple,"Paridiniyamam Parithiappar Temple",spiritual,4.5,900
Tamil Nadu,tirukkollikkadu-agneeswarar-temple,"Tirukkollikkadu Agneeswarar Temple",spiritual,4.6,900
Tamil Nadu,patcheeswarar-temple,"Patcheeswarar temple",spiritual,4.4,900
Tamil Nadu,veeramakaliamman-temple-arantangi,"Veeramakaliamman Temple, Arantangi",spiritual,4.5,900
Tamil Nadu,peravallur-sundararaja-perumal-temple,"Peravallur Sundararaja Perumal Temple",spiritual,4.2,900
Tamil Nadu,virundeeswarar-temple,"Virundeeswarar Temple",spiritual,4.2,900
Tamil Nadu,st-peter-s-church-royapuram,"St. Peter's Church, Royapuram",spiritual,4.6,900
Tamil Nadu,wesley-church-egmore,"Wesley Church, Egmore",spiritual,4.6,900
Tamil Nadu,brough-memorial-church,"Brough Memorial Church",spiritual,4.5,900
Tamil Nadu,rudrakodisvarar-temple-sempankudi,"Rudrakodisvarar Temple, Sempankudi",spiritual,4.8,900
Tamil Nadu,thinthirineesvarar-temple-tindivanam,"Thinthirineesvarar Temple, Tindivanam",spiritual,4.4,900
Tamil Nadu,saint-paul-church-mela-ilandaikulam,"Saint Paul Church, Mela Ilandaikulam",spiritual,4.6,900
Tamil Nadu,st-stephen-s-church-kombuthurai,"St. Stephen's Church, Kombuthurai",spiritual,4.3,900
Tamil Nadu,deepanayakaswamy-jain-temple-deepankudi,"Deepanayakaswamy Jain Temple, Deepankudi",spiritual,4.2,900
Tamil Nadu,abaya-hastha-swayambu-sri-lakshmi-narasimha-swamy-temple-agaram-village-hosur,"Abaya Hastha Swayambu Sri Lakshmi Narasimha Swamy Temple, Agaram Village, Hosur",spiritual,4.7,900
Tamil Nadu,karaikandeswarar-temple-kanji,"Karaikandeswarar temple, Kanji",spiritual,4.1,900
Tamil Nadu,nallur-sundara-varadharaja-perumal-temple,"Nallur Sundara Varadharaja Perumal Temple",spiritual,4.4,900
Tamil Nadu,tholudur-madhurantaka-choleswarar,"Tholudur Madhurantaka Choleswarar",spiritual,4.6,900
Tamil Nadu,saccidananda-ashram,"Saccidananda Ashram",heritage,4.2,900
Tamil Nadu,basilica-of-st-john-de-britto,"Basilica of St. John de Britto",spiritual,4.6,900
Tamil Nadu,sri-varadharaja-perumal-kovil,"Sri Varadharaja Perumal Kovil",spiritual,4.8,900
Tamil Nadu,subrahmanya-temple-perambur,"Subrahmanya Temple, Perambur",spiritual,4.1,900
Tamil Nadu,therthangal-bird-sanctuary,"Therthangal Bird Sanctuary",wildlife,4.4,2500
Tamil Nadu,venugopalaswami-temple-kaliappettai,"Venugopalaswami Temple, Kaliappettai",spiritual,4.2,900
Tamil Nadu,vishahareswara-temple,"Vishahareswara Temple",spiritual,4.4,900
Tamil Nadu,sri-rajagopala-swamy-temple,"Sri Rajagopala Swamy temple",spiritual,4.8,900
Tamil Nadu,pathrakaliamman-temple,"Pathrakaliamman Temple",spiritual,4.5,900
Tamil Nadu,mavoothu-vellappar-temple,"Mavoothu Vellappar Temple",spiritual,4.2,900
Tamil Nadu,mariamman-temple-irukkankudi,"Mariamman Temple, Irukkankudi",spiritual,4.6,900
Tamil Nadu,sri-sengazhuneer-amman-temple,"Sri Sengazhuneer Amman Temple",spiritual,4.4,900
Tamil Nadu,alappancode-easwara-kala-bhoothathan-temple,"Alappancode Easwara Kala Bhoothathan Temple",spiritual,4.2,900
Tamil Nadu,st-francis-xavier-church-kethanahalli,"St. Francis Xavier Church, Kethanahalli",spiritual,4.3,900
Tamil Nadu,our-lady-of-mount-carmel-church-b-pallipatti,"Our Lady of Mount Carmel Church, B Pallipatti",spiritual,4.7,900
Tamil Nadu,vinnarasi-madha-church-gopasandiram,"Vinnarasi Madha Church, Gopasandiram",spiritual,4.6,900
Tamil Nadu,st-joseph-church-kathanpallam,"St. Joseph Church, Kathanpallam",spiritual,4.7,900
